id,bmonth,byear,att00,att01,att02,att03,att04,att05,att06,att07,att08
7719,1,1983,1,3,1,1,1,3,1,3,3
7720,3,1984,2,3,3,5,3,N,5,1,N
7721,12,1980,5,5,3,R,5,5,3,2,4
7722,1,1982,1,1,1,1,1,1,1,1,1
7723,3,1983,1,2,3,6,6,6,N,N,6
7724,4,1983,7,7,7,6,5,2,2,4,3
7725,12,1981,5,1,1,8,1,3,1,2,8
7726,8,1983,1,7,4,1,2,N,6,D,D
7727,2,1982,2,6,2,2,2,6,2,2,3
7728,3,1983,1,2,2,1,1,2,1,1,1
7729,4,1982,1,2,3,5,2,D,2,6,2
7730,4,1982,1,1,4,2,2,6,1,2,6
7731,7,1982,3,2,2,2,4,2,2,4,2
7732,1,1984,4,2,4,4,3,4,5,2,4
7733,8,1980,2,2,1,1,2,1,5,6,6
7734,12,1982,5,2,2,4,5,5,4,3,6
7735,4,1984,4,3,2,5,1,2,4,1,1
7736,2,1984,3,3,4,4,4,4,4,4,4
7737,10,1982,8,2,5,1,D,5,3,4,2
7738,3,1981,2,1,1,1,1,4,4,6,4
7739,10,1983,4,3,6,5,2,1,3,D,R
7740,4,1982,2,3,4,5,4,4,3,5,2
7741,12,1982,3,3,2,4,5,4,N,N,3
7742,2,1980,2,3,5,1,N,2,1,1,5
7743,10,1981,3,1,1,2,2,2,1,5,1
7744,6,1981,1,4,1,4,N,7,5,4,3
7745,5,1981,5,3,5,4,2,6,2,6,2
7746,9,1982,4,5,5,5,5,2,2,2,3
7747,5,1981,7,2,1,2,4,2,2,2,5
7748,11,1984,3,7,2,1,1,2,1,1,1
7749,8,1983,5,5,7,5,7,7,5,7,7
7750,9,1980,N,N,1,1,2,2,1,2,N
7751,2,1982,1,N,N,N,N,3,N,N,N
7752,4,1984,2,N,N,N,N,N,N,R,N
7753,5,1980,N,N,N,N,N,N,N,N,N
7755,1,1981,2,4,2,2,N,5,2,6,4
7756,3,1982,5,5,5,4,4,4,4,4,4
7757,6,1981,1,1,1,1,1,1,1,1,1
7758,9,1982,1,2,1,1,1,2,3,2,2
7759,11,1983,6,4,5,6,6,6,N,6,6
7760,12,1980,N,N,3,2,N,3,3,2,2
7761,8,1982,N,N,1,3,N,2,1,1,2
7762,2,1983,5,3,3,2,2,3,2,1,2
7763,3,1984,N,N,1,5,N,7,2,3,2
7764,2,1984,7,7,6,6,6,6,6,6,6
7765,8,1981,7,7,7,7,7,7,7,7,7
7766,2,1983,7,7,7,7,7,7,7,7,7
7767,2,1983,7,7,N,6,6,N,5,6,5
7768,3,1980,2,3,2,3,3,2,D,2,1
7769,3,1980,2,5,3,4,1,N,2,1,6
7770,6,1981,5,3,2,2,2,2,2,1,3
7771,11,1982,1,2,3,5,N,1,5,5,6
7772,1,1981,5,2,4,2,4,3,4,4,2
7773,8,1981,6,6,2,1,1,1,1,1,2
7774,3,1981,3,2,2,3,3,3,3,2,2
7775,5,1980,N,5,N,N,N,N,N,N,N
7776,6,1981,3,2,3,2,5,N,N,1,7
7777,11,1981,2,3,6,6,6,6,6,3,D
7778,6,1982,3,1,2,1,2,2,2,1,1
7779,5,1983,2,4,3,5,6,R,7,5,7
7780,8,1981,6,5,N,7,7,7,7,6,7
7781,5,1981,6,N,N,N,N,N,N,N,N
7782,12,V,N,5,N,N,N,N,N,N,N
7783,8,1980,4,N,N,5,2,N,N,N,N
7784,4,1984,7,6,6,6,7,7,7,5,2
7785,4,1983,1,2,2,N,N,N,1,N,N
7786,7,1981,1,2,1,1,1,2,1,1,2
7787,1,1983,1,3,2,2,5,4,2,2,4
7788,3,1982,1,N,N,N,N,1,N,N,N
7789,10,1981,N,N,N,N,5,N,N,N,N
7790,8,1981,5,N,5,2,N,N,1,2,2
7791,1,1982,3,6,7,7,7,6,N,N,5
7792,3,1983,5,3,1,2,2,1,1,1,1
7793,8,1984,6,4,3,4,4,4,2,4,4
7794,8,1984,7,7,6,6,7,7,6,6,7
7795,5,1980,1,2,2,2,2,2,4,2,6
7796,6,1980,7,2,2,2,2,2,2,2,2
7797,10,1981,2,1,1,7,N,7,7,6,N
7798,8,1983,2,2,3,1,1,2,2,2,2
7799,7,1984,4,5,6,6,5,6,5,6,5
7800,10,1980,4,4,N,2,3,4,3,3,3
7801,9,1983,2,1,6,5,5,R,6,6,2
7802,5,1980,1,2,2,2,2,1,R,1,1
7803,9,1981,2,2,2,1,5,4,4,3,2
7804,8,1983,7,4,3,5,5,1,3,4,2
7805,7,1982,4,1,2,1,3,5,5,4,6
7806,4,1980,N,N,N,1,N,N,2,1,4
7807,11,1980,3,4,4,5,5,4,5,5,4
7808,12,1982,2,1,4,1,2,3,2,4,R
7809,4,1980,N,N,N,N,N,N,N,N,N
7810,9,1984,6,5,4,2,2,2,3,2,4
7811,3,1984,2,7,2,2,7,N,3,5,2
7812,8,1981,6,6,4,8,6,7,6,7,7
7813,3,1983,6,6,6,6,6,6,6,6,6
7814,3,1980,5,3,3,4,1,2,5,2,3
7815,5,1983,3,2,2,2,2,1,1,2,1
7816,1,1980,3,4,4,2,2,R,7,7,7
7817,11,1981,2,4,5,6,7,3,7,7,6
7818,12,1981,7,5,6,6,4,6,5,7,6
7819,11,1980,2,2,3,2,5,5,2,4,6
7820,1,1982,2,4,2,4,N,3,2,2,3
7821,8,1981,4,N,N,6,6,6,6,5,6
7822,5,1983,7,2,4,4,N,1,N,5,6
7823,6,1981,1,1,N,5,1,N,1,N,N
7824,7,1981,7,6,N,7,7,7,7,6,7
7825,3,1981,3,4,3,4,3,3,2,3,3
7826,4,1980,N,N,6,5,4,6,5,5,D
7827,6,1984,N,N,N,N,N,N,N,N,N
7828,2,1983,2,2,1,2,2,3,6,6,6
7829,2,1981,3,N,N,N,5,N,N,4,5
7830,6,1981,7,4,1,7,5,5,5,5,2
7831,5,1982,5,2,4,4,4,3,2,2,2
7832,6,1984,7,6,7,6,6,6,6,6,6
7833,8,1980,1,3,2,3,2,N,N,N,N
7834,8,1981,6,3,2,1,2,N,1,7,1
7835,6,1983,2,4,5,4,N,1,1,2,2
7836,2,1981,6,4,2,1,N,2,1,1,1
7837,1,1980,3,3,4,5,5,5,4,4,4
7838,3,1983,5,3,1,4,2,1,1,1,1
7839,1,1980,6,2,4,2,5,4,3,1,2
7840,8,1983,2,2,2,1,1,1,1,1,2
7841,4,1982,2,4,1,1,1,1,1,1,1
7842,5,1983,1,2,1,1,4,1,1,1,1
7843,3,1984,2,N,3,5,6,5,4,6,5
7844,8,1982,2,1,1,1,1,1,1,N,N
7845,8,1982,7,7,6,7,7,7,7,6,6
7846,12,1980,6,2,4,4,2,2,2,2,2
7847,2,1983,4,3,1,3,5,3,2,4,5
7848,7,1984,1,2,6,4,N,6,4,N,2
7849,2,1981,7,7,3,3,4,4,7,7,7
7850,5,1983,3,3,1,2,1,2,1,1,1
7851,4,1981,6,6,5,6,7,6,6,6,6
7852,5,1984,7,7,7,6,6,6,6,6,6
7853,4,1981,1,1,1,1,1,2,1,1,1
7854,8,1982,1,1,1,1,1,1,1,1,1
7855,4,1983,1,2,N,N,N,N,N,N,4
7856,1,1983,1,1,1,1,1,1,1,1,1
7857,8,1982,7,6,6,6,6,6,6,3,5
7858,8,1983,7,6,5,5,5,2,1,6,2
7859,12,1984,1,2,2,1,7,5,1,2,1
7860,11,1984,7,6,3,6,5,6,6,3,3
7861,4,1984,4,8,4,7,7,7,4,4,5
7862,5,1981,7,4,4,5,2,2,2,2,2
7863,10,1980,6,7,7,6,6,1,6,6,6
7864,8,1982,6,6,5,2,6,6,6,2,6
7865,11,1980,4,3,1,5,1,2,1,3,2
7866,1,1982,3,5,7,1,5,4,2,2,3
7867,5,1981,1,1,1,1,1,1,1,1,1
7868,11,1984,3,2,3,2,2,3,5,4,3
7869,9,1981,1,2,5,5,N,2,1,4,D
7870,1,1984,6,6,6,6,6,6,6,6,6
7871,6,1982,6,6,6,6,2,6,5,2,2
7872,1,1983,3,2,2,5,1,2,2,2,1
7873,1,1980,3,3,5,3,2,2,1,1,1
7874,6,1983,2,2,4,4,4,2,2,5,5
V,8,1980,7,6,6,7,6,5,6,6,6
7876,12,1983,1,1,1,1,1,1,1,1,1
7877,5,1980,2,2,1,2,2,2,1,2,2
7878,11,1981,1,2,2,3,2,2,2,1,3
7879,8,1982,N,N,N,N,N,N,N,6,2
7880,11,1980,3,3,3,5,3,4,3,3,3
7881,5,1981,N,5,1,1,N,N,4,4,N
7882,9,1981,2,2,1,1,1,2,2,2,2
7883,10,1980,3,2,N,2,3,2,2,1,2
7884,12,1981,5,N,N,1,N,N,1,4,4
7885,4,1981,1,1,2,1,1,1,1,1,1
7886,12,1982,2,1,2,2,2,1,1,D,D
7887,7,1981,4,4,1,1,5,6,6,3,5
7888,9,1982,4,7,6,6,7,5,2,2,6
7889,5,1980,3,1,2,6,6,7,7,7,7
7890,6,1982,4,4,6,1,4,4,3,4,2
7891,12,1981,2,3,2,2,1,2,D,D,2
7892,10,1983,6,6,1,2,D,1,1,1,1
7893,4,1982,N,N,N,N,1,N,1,1,N
7894,11,1981,2,2,1,2,1,1,1,N,1
7895,5,1983,4,N,3,3,4,4,2,4,2
7896,5,1983,3,2,2,3,3,4,2,2,3
7897,9,1983,2,6,N,N,N,N,N,6,5
7898,11,1984,6,6,6,2,2,2,1,2,N
7899,10,1982,7,1,2,4,2,2,2,1,1
7900,5,1982,1,1,1,1,2,2,2,2,2
7901,8,1980,4,6,6,6,6,5,6,5,4
7902,2,1983,6,6,5,6,5,6,6,4,6
7903,10,1980,1,1,2,1,2,1,1,1,1
7904,3,1982,7,7,7,7,7,7,6,7,6
7905,4,1983,N,4,1,6,1,3,3,7,1
7906,2,1984,3,5,2,3,6,3,1,1,2
7907,5,1982,6,N,N,2,2,4,5,2,5
7908,3,1984,2,1,2,6,R,3,6,6,6
7909,8,1982,2,2,5,2,1,6,5,3,4
7910,1,1981,4,N,2,5,5,2,2,2,2
7911,10,1980,4,6,6,2,5,6,5,6,5
7912,5,1984,1,1,2,2,1,2,7,D,D
7913,1,1980,6,N,6,4,2,N,6,6,6
7914,1,1981,6,2,2,2,N,4,6,N,4
7915,10,1984,6,5,3,5,6,3,1,1,3
7916,4,1982,4,3,4,3,5,N,2,N,3
7917,10,1983,N,6,3,N,N,N,5,6,6
7918,5,1980,5,6,N,6,N,5,3,7,N
7919,7,1980,3,7,2,5,7,D,4,1,2
7920,7,1982,2,6,6,2,3,3,2,2,2
7921,1,1981,2,2,N,2,4,N,6,6,5
7923,8,1984,1,2,1,6,2,2,N,3,2
7924,9,1981,N,N,3,N,N,N,3,N,N
7925,6,1983,N,N,6,2,N,N,N,N,6
7926,2,1984,6,6,4,3,2,3,4,6,5
7927,1,1984,6,3,1,3,1,4,2,6,6
7928,5,1983,7,2,6,2,1,5,1,6,2
7929,7,1983,1,6,2,4,2,2,2,3,6
7930,8,1983,4,2,4,2,2,2,2,2,2
7931,7,1980,5,3,4,7,7,6,5,6,6
7932,6,1983,1,1,5,3,N,N,N,N,N
7933,4,1982,2,2,4,3,4,3,4,6,2
7934,2,1984,2,2,1,5,1,3,1,1,1
7935,5,1984,6,7,7,7,6,5,7,N,6
7936,4,1982,3,3,2,1,2,1,1,2,3
7937,10,1984,1,1,1,1,1,1,1,2,6
7938,5,1984,6,N,N,N,N,N,N,N,N
7939,9,1983,6,7,7,6,5,2,2,2,6
7940,8,1981,6,6,1,5,2,1,N,N,1
7941,11,1980,2,7,6,6,5,N,N,N,6
7942,5,1982,6,2,6,2,N,5,6,6,6
7943,3,1981,1,2,2,1,2,2,1,1,1
7944,9,1982,2,2,2,3,2,4,5,1,2
7945,10,1983,3,3,3,1,3,3,1,2,2
7946,1,1980,3,4,6,6,4,6,5,5,6
7947,2,1981,3,5,3,5,7,6,5,6,7
7948,7,1983,7,6,7,7,6,7,2,6,7
7949,2,1980,1,4,6,N,N,N,N,N,1
7950,10,1980,5,7,3,7,7,7,7,6,6
7951,4,1983,5,2,2,2,1,1,1,2,2
7952,5,1984,6,6,3,2,1,6,2,1,1
7953,10,1980,2,3,2,3,1,4,1,2,2
7954,4,1981,6,4,3,2,2,5,3,2,1
7955,3,1981,6,6,6,6,6,6,2,6,6
7956,9,1983,6,6,6,6,6,6,6,6,6
7958,11,1981,6,6,6,7,6,7,3,6,6
7959,12,1983,6,1,3,4,3,6,1,N,1
7960,5,1984,N,N,N,1,2,6,5,3,2
7961,6,1980,1,1,1,1,1,2,1,1,1
7962,9,1984,2,4,3,2,1,1,1,1,2
7963,7,1983,6,2,6,2,1,1,1,1,4
7964,6,1983,2,5,3,2,2,4,3,2,2
7965,3,1980,1,1,1,1,1,1,1,1,1
7966,6,1983,5,1,1,1,1,1,1,2,2
7967,12,1982,1,N,N,N,N,N,N,N,N
7968,9,1984,1,6,3,1,1,1,1,1,1
7969,11,1981,2,N,6,1,D,D,1,1,1
7970,1,1980,4,N,2,1,N,N,N,N,N
7971,12,1980,N,N,6,3,2,5,R,4,6
7972,12,1980,3,3,2,4,4,3,6,4,3
7973,3,1982,3,2,1,2,1,3,3,1,2
7974,8,1980,4,2,3,1,5,3,3,4,5
7975,10,1980,N,N,4,1,R,1,N,N,N
7977,3,1982,5,4,3,5,4,6,5,5,4
7978,10,1980,7,6,7,5,5,6,5,5,5
7979,9,1983,6,6,3,2,3,3,2,3,6
7980,10,1984,4,6,6,5,5,2,1,3,2
7981,1,1980,1,3,2,2,2,3,2,2,6
7982,7,1981,2,4,2,8,N,2,6,6,N
7983,1,1981,2,3,2,6,1,4,4,D,D
7984,3,1982,2,2,2,2,2,2,1,1,1
7985,6,1984,4,5,3,4,2,2,4,2,1
7986,12,1980,2,3,2,4,4,4,2,1,3
7987,3,1982,3,5,3,5,4,5,3,2,5
7988,12,1983,4,3,3,5,4,5,5,5,5
7989,7,1982,1,4,2,5,R,4,1,2,1
7990,6,1982,5,3,N,N,N,N,N,N,N
7991,7,1981,1,5,1,2,N,N,2,3,5
7992,9,1980,4,3,5,4,5,4,4,5,5
7993,2,1983,2,1,1,1,2,4,1,1,1
7994,2,1983,1,4,1,1,6,2,6,4,1
7995,1,1981,6,5,5,5,5,4,4,6,5
7996,8,1982,3,2,2,2,2,4,4,N,2
7997,9,1981,6,3,2,4,3,3,2,3,2
7998,9,1981,1,1,3,3,5,1,2,3,3
7999,2,1984,5,6,5,2,5,7,7,7,7
8000,4,1980,4,4,4,6,5,7,6,7,7
8001,7,1981,6,N,2,N,N,D,N,1,R
8002,5,1984,8,7,8,5,6,8,2,N,N
8003,5,1980,2,2,2,1,1,1,1,1,1
8004,9,1983,1,4,2,2,1,5,7,6,7
8005,6,1983,1,4,3,2,1,1,1,1,1
8006,10,1984,6,6,6,6,5,6,5,2,4
8007,1,1981,N,5,4,6,5,5,5,5,2
8008,7,1982,2,6,4,1,1,6,2,6,6
8009,7,1983,6,5,3,1,2,2,1,1,2
8010,7,1983,2,6,6,6,5,5,6,7,6
8011,11,1981,6,6,6,6,6,6,5,6,6
8012,9,1981,5,6,6,6,6,6,6,6,7
8013,11,1983,3,3,2,3,6,6,7,5,6
8014,2,1980,4,3,2,3,2,5,1,2,R
8015,9,1981,2,1,4,7,6,1,1,N,2
8016,6,1980,5,5,2,1,1,3,1,2,R
8017,8,1982,N,N,6,6,N,N,5,6,R
8018,4,1981,2,4,3,3,2,2,2,2,2
8019,10,1982,7,6,2,7,8,7,6,5,5
8020,2,1984,4,2,7,5,5,3,2,2,2
8021,2,1982,3,6,3,3,6,6,2,6,2
8022,5,1981,5,4,3,5,2,2,2,1,2
8023,6,1982,5,5,5,5,3,5,5,5,6
8024,9,1981,6,6,6,6,5,6,6,6,6
8025,8,1983,7,6,6,7,4,6,4,6,3
8026,9,1983,5,1,1,1,1,5,1,1,1
8027,1,1980,4,4,3,5,5,5,1,8,1
8028,1,1980,6,2,6,3,4,2,6,6,5
8029,5,1982,6,2,2,3,3,3,2,3,3
8030,8,1984,4,4,4,3,2,3,2,2,4
8031,8,1980,1,1,N,N,N,1,N,N,1
8032,4,1982,1,1,N,N,N,N,1,N,1
8033,3,1984,3,2,4,6,6,6,5,7,7
8034,5,1982,4,N,1,2,N,N,N,1,5
8035,11,1983,6,3,7,6,3,5,3,4,3
8036,2,1981,6,2,1,2,N,1,1,2,5
8037,3,1980,3,1,8,7,5,8,3,2,2
8038,10,1982,4,4,3,4,5,4,4,4,2
8039,10,1983,7,7,3,5,5,6,6,6,7
8040,10,1984,2,3,5,5,2,2,1,2,2
8041,7,1981,2,2,2,4,N,N,N,3,5
8042,4,1983,1,1,1,5,3,4,5,2,2
8043,9,1982,4,5,3,2,2,2,2,3,2
8044,6,1981,2,2,3,2,5,4,3,2,4
8045,5,1982,2,5,2,3,2,6,5,3,6
8046,1,1981,5,3,3,4,5,3,3,3,6
8047,11,1982,5,4,2,2,2,2,R,1,2
8048,1,1983,8,7,7,7,7,7,6,6,7
8049,2,1981,5,4,2,2,2,2,2,1,1
8050,2,1981,4,N,4,4,3,4,2,1,4
8051,9,1981,3,3,1,1,N,N,N,N,N
8052,6,1981,5,5,2,1,D,1,2,5,2
8053,10,1982,2,5,4,5,R,4,5,2,6
8054,3,1980,5,6,N,1,3,3,5,5,5
8055,11,1980,7,3,3,2,2,1,1,1,1
8056,2,1984,7,7,3,3,3,3,2,2,2
8057,5,1984,4,2,4,6,1,2,1,2,1
8058,9,1980,N,6,7,N,7,7,6,6,7
8059,1,1983,2,1,1,1,1,1,1,1,1
8060,11,1984,6,6,2,5,6,2,2,2,2
8061,2,1980,2,1,2,3,1,1,2,2,4
8062,9,1983,N,N,N,3,N,6,5,3,2
8063,10,1980,3,6,3,7,6,6,2,D,R
8064,2,1982,5,3,3,2,3,3,3,2,1
8065,9,1980,1,1,1,1,1,1,1,1,1
8066,5,1982,2,2,2,3,4,2,5,1,8
8067,2,1984,2,8,1,1,1,6,5,1,2
8068,9,1981,2,N,N,N,3,N,N,N,N
8069,8,1980,3,4,5,4,3,6,5,5,5
8070,6,1981,1,2,N,N,1,N,N,N,N
8071,2,1983,1,1,6,4,2,2,2,6,5
8072,11,1981,1,1,N,N,N,N,N,N,N
8073,1,1984,3,N,N,N,N,N,N,N,N
8074,7,1983,3,5,2,5,2,5,7,5,N
8075,1,1983,8,N,N,N,N,N,N,N,N
8076,1,1984,1,2,3,6,2,6,D,2,3
8077,6,1983,1,1,1,1,2,5,1,1,2
8078,10,1983,4,6,5,4,N,6,2,N,2
8079,8,1982,6,3,6,5,3,2,2,2,2
8080,5,1982,N,3,2,2,2,2,6,2,1
8081,8,1980,2,3,4,6,6,7,6,6,6
8082,8,1981,2,4,6,5,7,6,7,7,6
8083,3,1984,R,5,2,2,1,2,4,2,2
8084,1,1981,1,1,1,1,1,2,1,2,2
8085,7,1983,6,2,2,4,2,2,4,3,2
8086,5,1982,2,2,3,2,5,2,3,3,6
8087,2,1980,1,4,4,1,1,1,1,1,1
8088,1,1982,3,4,1,4,7,4,1,4,3
8089,4,1983,R,7,6,4,1,3,6,5,6
8090,12,1984,2,1,1,2,2,1,2,8,7
8091,3,1982,2,2,1,2,6,4,2,1,6
8092,3,1980,1,3,2,7,7,7,7,7,7
8093,3,1982,2,2,8,2,8,1,1,1,6
8094,11,1983,2,2,2,3,D,1,1,D,2
8095,2,1980,2,2,6,7,7,6,5,4,2
8096,6,1983,2,3,2,1,1,3,2,2,1
8097,1,1981,1,1,1,1,3,2,1,2,1
8098,2,1983,3,R,1,1,R,1,1,1,1
8099,12,1982,2,2,1,2,1,1,1,1,1
8100,10,1982,2,6,6,3,4,6,4,6,2
8101,4,1984,2,6,1,N,3,6,2,2,2
8102,6,1981,2,N,1,1,1,1,1,N,1
8103,11,1984,2,1,1,1,1,1,1,1,1
8104,5,1984,4,2,3,4,2,R,R,R,2
8105,1,1981,2,7,1,1,N,6,4,7,6
8106,8,1982,7,7,7,2,1,6,7,7,7
8107,2,1984,7,7,7,4,2,2,1,1,1
8108,3,1983,1,1,1,N,1,2,2,1,6
8109,4,1981,3,2,1,N,1,N,5,4,2
8110,5,1981,N,N,N,N,N,N,R,N,N
8111,9,1984,1,1,2,2,3,2,2,2,6
8112,8,1984,5,5,4,4,1,2,1,1,1
8113,7,1981,3,3,4,6,2,D,1,D,R
8114,3,1984,1,2,1,4,1,1,1,1,1
8115,9,1982,3,5,5,3,6,6,4,3,3
8116,3,1980,2,N,2,1,1,1,1,1,2
8117,10,1984,1,1,1,2,1,1,1,1,7
8118,11,1983,2,5,2,5,2,2,2,1,2
8119,1,1982,2,2,2,2,2,4,3,4,4
8120,9,1980,2,4,1,2,N,5,N,1,N
8121,10,1980,1,2,2,1,2,6,2,2,4
8122,7,1983,2,2,2,1,2,1,2,2,2
8123,10,1983,2,1,4,6,3,6,6,2,4
8124,1,1982,1,1,1,2,2,1,1,N,N
8125,12,1982,1,2,2,1,1,4,2,1,2
8126,10,1980,2,N,5,4,2,5,1,1,1
8127,11,1983,6,6,3,N,3,2,4,4,2
8128,2,1983,N,N,N,N,N,N,N,2,N
8129,12,1981,2,2,1,1,1,N,N,5,R
8130,7,1980,1,1,1,1,1,5,6,6,2
8131,9,1981,3,2,3,2,2,2,2,3,3
8132,5,1983,6,5,4,2,2,2,1,N,1
8133,5,1983,1,2,2,2,2,N,N,2,N
8134,3,1982,6,6,3,6,5,3,4,4,5
8135,1,1983,2,2,2,1,2,2,6,6,3
8136,6,1983,2,3,2,6,2,2,N,N,N
8137,3,1980,1,N,1,1,2,1,1,3,N
8138,7,1981,1,2,1,1,1,1,N,N,2
8139,4,1983,1,2,1,8,1,1,1,1,R
8140,2,1982,6,1,3,2,2,4,3,2,5
8141,5,1982,N,N,N,N,N,N,N,N,6
8142,11,1981,1,2,1,2,1,D,2,1,R
8143,11,1982,1,2,6,7,1,2,2,6,6
8144,11,1983,1,2,1,2,1,2,2,2,D
8145,10,1981,N,N,N,N,N,N,N,N,N
8146,12,1984,6,3,6,6,5,5,2,1,1
8147,12,1982,6,6,4,3,1,6,4,2,2
8148,1,1980,1,1,1,2,2,2,1,1,1
8149,8,1981,6,4,2,2,2,2,2,3,1
8150,9,1980,1,1,1,1,1,1,1,2,1
8151,8,1981,2,1,1,1,2,1,3,2,2
8152,8,1983,3,4,4,2,2,2,2,1,1
8153,8,1983,2,3,2,2,2,2,2,2,2
8154,8,1982,3,2,4,2,2,2,2,2,2
8155,1,1983,6,6,6,6,6,6,4,5,4
8156,1,1981,2,1,2,1,1,1,1,1,R
8157,6,1982,1,1,1,1,1,1,1,1,1
8158,7,1983,2,3,3,1,3,2,2,2,2
8159,3,1980,1,1,1,1,1,1,1,1,1
8160,1,1981,4,1,1,2,4,2,2,2,2
8161,9,1984,2,6,1,5,7,3,1,6,5
8162,7,1981,2,1,6,3,8,1,1,1,1
8163,9,1980,1,2,2,2,2,1,1,1,1
8164,1,1981,1,1,2,3,N,3,N,3,2
8165,7,1982,4,N,1,2,1,1,1,1,1
8166,1,1984,1,2,1,2,2,2,2,1,1
8167,11,1980,7,7,7,7,7,7,7,7,7
8168,6,1984,1,2,1,1,2,1,6,3,4
8169,1,1984,N,N,3,3,D,R,R,R,2
8170,5,1981,6,3,3,2,2,2,2,2,2
8171,3,1984,7,6,N,N,5,6,7,N,N
8172,1,1983,6,6,6,D,5,5,4,5,4
8173,11,1980,5,N,N,N,N,N,N,N,N
8174,4,1980,1,3,1,1,N,N,N,1,1
8175,11,1981,2,2,2,5,2,N,N,6,2
8176,2,1984,1,2,2,2,5,2,2,5,1
8177,5,1983,3,2,N,2,1,1,N,2,N
8178,11,1980,2,1,1,1,1,1,1,1,1
8179,12,1981,2,3,3,1,2,1,1,1,1
8180,4,1983,2,2,2,1,R,N,R,1,R
8181,11,1980,1,N,N,N,N,N,N,N,1
8182,8,1981,2,N,2,6,6,6,6,6,N
8183,1,1983,2,2,4,4,3,2,1,1,7
8184,8,1980,1,1,1,1,2,1,1,1,2
8185,1,1984,2,3,2,2,2,3,2,2,2
8186,11,1982,3,2,2,2,1,1,2,2,1
8187,5,1982,N,5,5,N,N,N,1,5,4
8188,6,1984,6,4,6,4,3,N,N,N,N
8189,8,1982,6,6,6,4,3,3,2,2,5
8190,8,1981,3,N,1,1,2,2,2,2,2
8191,11,1983,2,1,N,1,1,N,1,N,N
8192,4,1982,1,1,1,1,1,1,1,1,N
8193,2,1983,1,N,N,2,N,2,1,N,N
8194,4,1980,8,6,1,2,2,2,1,2,1
8195,4,1983,6,4,N,4,3,N,5,4,4
8196,5,1981,5,4,2,3,2,3,3,4,3
8197,10,1983,6,6,6,6,6,5,5,4,6
8198,2,1982,3,2,4,2,3,6,2,5,3
8199,6,1984,6,1,4,6,4,2,1,2,2
8200,4,1982,1,R,4,6,5,4,3,2,2
8201,10,1983,5,4,6,5,4,3,2,2,2
8202,3,1982,3,2,4,R,1,N,N,2,5
8203,12,1984,N,N,N,N,N,N,1,6,5
8204,3,1980,6,2,7,4,3,N,N,N,N
8205,3,1983,2,1,2,3,2,3,1,3,5
8206,9,1982,4,4,1,2,2,2,1,2,1
8207,11,1981,1,6,N,N,N,N,N,N,N
8208,7,1981,6,2,3,5,1,3,2,4,3
8209,7,1981,6,6,5,2,6,6,1,1,D
8210,9,1982,5,5,2,5,4,2,2,2,3
8211,12,1983,2,3,2,4,4,4,D,2,2
8212,6,1981,N,1,2,1,N,N,N,N,N
8213,2,1982,2,3,1,2,3,1,1,1,1
8214,10,1981,1,2,3,5,5,6,6,4,6
8215,7,1983,6,6,5,3,3,2,3,6,6
8216,11,1981,N,N,N,2,2,2,1,2,2
8217,11,1982,N,N,N,4,6,2,2,2,2
8218,1,1984,6,6,6,4,5,4,4,3,4
8219,6,1984,3,3,3,3,1,2,2,2,1
8220,8,1984,6,6,7,6,N,5,5,N,2
8221,10,1983,6,3,1,2,1,1,N,N,N
8222,7,1983,6,N,N,N,N,N,N,N,N
8223,7,1981,5,2,1,1,1,1,1,1,1
8224,1,1980,3,1,1,1,D,1,1,1,2
8225,11,1983,1,2,1,2,2,2,1,2,1
8226,11,1982,4,5,3,2,2,1,3,2,4
8227,11,1983,2,1,1,1,1,2,1,N,N
8228,5,1980,N,1,2,6,N,2,2,N,N
8229,3,1982,1,3,1,1,R,D,1,N,N
8230,1,1980,3,6,6,6,4,2,2,D,2
8231,8,1982,2,2,1,1,1,1,1,R,5
8232,11,1981,6,2,2,2,2,2,2,4,2
8233,6,1981,2,2,1,1,2,D,R,1,1
8234,8,1982,2,1,1,N,N,1,1,1,1
8235,5,1984,6,6,6,2,2,1,4,4,3
8236,7,1980,1,1,1,1,1,2,1,1,1
8237,11,1982,2,1,1,1,2,1,6,6,6
8238,7,1982,4,2,2,2,1,1,2,2,2
8239,3,1983,N,1,1,N,N,4,1,1,1
8240,7,1980,1,2,3,3,2,3,3,5,5
8241,8,1980,3,N,N,3,3,2,3,2,6
8242,8,1981,N,2,2,2,3,2,2,3,3
8243,11,1983,3,7,2,2,1,1,N,3,1
8244,8,1982,2,6,6,5,5,5,2,3,5
8245,5,1980,7,7,7,6,7,7,7,6,6
8246,8,1982,2,6,1,5,6,N,1,N,N
8247,12,1980,2,2,1,1,1,5,1,1,4
8248,5,1983,6,5,2,3,3,3,5,6,3
8249,2,1981,3,2,1,1,2,2,3,2,2
8250,6,1984,2,2,2,1,1,1,1,1,1
8251,3,1983,5,1,6,4,3,7,5,2,2
8252,9,1984,5,3,6,3,3,6,6,7,7
8253,6,1984,3,3,1,2,1,1,1,7,7
8254,9,1981,2,N,1,6,6,7,5,4,5
8255,8,1981,7,7,7,7,7,7,7,7,7
8256,7,1982,2,8,6,2,7,6,6,7,6
8257,11,1981,N,4,4,6,1,1,6,1,1
8258,9,1984,6,6,6,5,6,4,5,5,5
8259,8,1983,4,3,2,2,2,N,N,N,N
