"id","byear","time","attendence"
7429,1984,2,1
7429,1984,3,2
7429,1984,4,2
7429,1984,5,1
7429,1984,6,1
7429,1984,7,1
7429,1984,8,1
7431,1982,0,3
7431,1982,1,1
7431,1982,2,2
7431,1982,3,1
7431,1982,4,1
7431,1982,5,1
7431,1982,6,2
7431,1982,7,2
7431,1982,8,2
7432,1983,0,3
7432,1983,1,2
7432,1983,2,3
7432,1983,3,4
7432,1983,4,3
7432,1983,5,2
7432,1983,6,3
7432,1983,7,2
7432,1983,8,1
7433,1984,0,6
7433,1984,1,3
7433,1984,2,1
7433,1984,3,2
7433,1984,4,4
7433,1984,5,6
7433,1984,6,2
7433,1984,7,2
7433,1984,8,2
7439,1984,0,6
7439,1984,1,1
7439,1984,2,2
7439,1984,3,1
7439,1984,4,5
7439,1984,5,2
7439,1984,6,6
7439,1984,7,4
7439,1984,8,4
7440,1980,0,3
7440,1980,1,3
7440,1980,2,3
7440,1980,3,2
7440,1980,4,2
7440,1980,5,2
7440,1980,6,2
7440,1980,7,2
7440,1980,8,1
7442,1981,0,3
7442,1981,1,3
7442,1981,2,2
7442,1981,3,4
7442,1981,4,2
7442,1981,5,2
7442,1981,6,2
7442,1981,7,2
7442,1981,8,2
7443,1983,0,6
7443,1983,1,6
7443,1983,2,5
7443,1983,3,3
7443,1983,4,3
7443,1983,5,2
7443,1983,6,2
7443,1983,7,3
7443,1983,8,3
7444,1983,0,2
7444,1983,1,2
7444,1983,2,3
7444,1983,3,1
7444,1983,4,5
7444,1983,5,4
7444,1983,6,2
7444,1983,7,2
7444,1983,8,3
7445,1982,0,1
7445,1982,1,1
7445,1982,2,5
7445,1982,3,6
7445,1982,4,1
7445,1982,5,1
7445,1982,6,1
7445,1982,7,1
7445,1982,8,1
7446,1984,0,6
7446,1984,1,6
7446,1984,2,2
7446,1984,3,1
7446,1984,4,6
7446,1984,5,6
7446,1984,6,1
7446,1984,7,1
7446,1984,8,6
7453,1983,0,2
7453,1983,1,1
7453,1983,2,2
7453,1983,3,1
7453,1983,4,1
7453,1983,5,6
7453,1983,6,2
7453,1983,7,5
7453,1983,8,2
7456,1982,0,6
7456,1982,1,6
7456,1982,2,6
7456,1982,3,6
7456,1982,4,6
7456,1982,5,6
7456,1982,6,3
7456,1982,7,2
7456,1982,8,2
7457,1982,0,4
7457,1982,1,6
7457,1982,2,1
7457,1982,3,1
7457,1982,4,1
7457,1982,5,6
7457,1982,6,5
7457,1982,7,6
7457,1982,8,6
7458,1980,0,1
7458,1980,1,1
7458,1980,2,1
7458,1980,3,1
7458,1980,4,1
7458,1980,5,1
7458,1980,6,1
7458,1980,7,1
7458,1980,8,1
7460,1980,0,3
7460,1980,1,2
7460,1980,2,1
7460,1980,3,2
7460,1980,4,2
7460,1980,5,1
7460,1980,6,2
7460,1980,7,3
7460,1980,8,2
7461,1980,0,2
7461,1980,1,1
7461,1980,2,1
7461,1980,3,1
7461,1980,4,1
7461,1980,5,1
7461,1980,6,1
7461,1980,7,1
7461,1980,8,1
7462,1983,0,5
7462,1983,1,6
7462,1983,2,1
7462,1983,3,1
7462,1983,4,1
7462,1983,5,1
7462,1983,6,2
7462,1983,7,1
7462,1983,8,1
7463,1980,0,3
7463,1980,1,5
7463,1980,2,5
7463,1980,3,1
7463,1980,4,1
7463,1980,5,2
7463,1980,6,1
7463,1980,7,1
7463,1980,8,1
7464,1980,0,2
7464,1980,1,2
7464,1980,2,1
7464,1980,3,6
7464,1980,4,3
7464,1980,5,3
7464,1980,6,3
7464,1980,7,2
7464,1980,8,2
7466,1981,0,1
7466,1981,1,3
7466,1981,2,5
7466,1981,3,4
7466,1981,4,5
7466,1981,5,3
7466,1981,6,4
7466,1981,7,5
7466,1981,8,5
7467,1982,0,5
7467,1982,1,2
7467,1982,2,4
7467,1982,3,5
7467,1982,4,4
7467,1982,5,4
7467,1982,6,2
7467,1982,7,6
7467,1982,8,7
7468,1983,0,6
7468,1983,1,3
7468,1983,2,4
7468,1983,3,6
7468,1983,4,6
7468,1983,5,5
7468,1983,6,5
7468,1983,7,6
7468,1983,8,6
7469,1981,0,7
7469,1981,1,7
7469,1981,2,7
7469,1981,3,7
7469,1981,4,7
7469,1981,5,7
7469,1981,6,7
7469,1981,7,7
7469,1981,8,7
7470,1984,0,6
7470,1984,1,6
7470,1984,2,6
7470,1984,3,6
7470,1984,4,6
7470,1984,5,4
7470,1984,6,6
7470,1984,7,4
7470,1984,8,5
7471,1981,0,3
7471,1981,1,1
7471,1981,2,5
7471,1981,3,3
7471,1981,4,3
7471,1981,5,3
7471,1981,6,3
7471,1981,7,3
7471,1981,8,4
7476,1981,0,3
7476,1981,1,3
7476,1981,2,6
7476,1981,3,5
7476,1981,4,6
7476,1981,5,6
7476,1981,6,5
7476,1981,7,6
7476,1981,8,6
7477,1983,0,2
7477,1983,1,3
7477,1983,2,3
7477,1983,3,3
7477,1983,4,6
7477,1983,5,6
7477,1983,6,6
7477,1983,7,4
7477,1983,8,2
7478,1980,0,3
7478,1980,1,3
7478,1980,2,3
7478,1980,3,3
7478,1980,4,3
7478,1980,5,4
7478,1980,6,2
7478,1980,7,2
7478,1980,8,3
7479,1982,0,4
7479,1982,1,4
7479,1982,2,4
7479,1982,3,5
7479,1982,4,4
7479,1982,5,6
7479,1982,6,5
7479,1982,7,4
7479,1982,8,1
7480,1984,0,3
7480,1984,1,3
7480,1984,2,4
7480,1984,3,2
7480,1984,4,2
7480,1984,5,2
7480,1984,6,2
7480,1984,7,2
7480,1984,8,1
7481,1983,0,1
7481,1983,1,3
7481,1983,2,2
7481,1983,3,2
7481,1983,4,3
7481,1983,5,6
7481,1983,6,5
7481,1983,7,3
7481,1983,8,2
7482,1980,0,3
7482,1980,1,2
7482,1980,2,2
7482,1980,3,8
7482,1980,4,5
7482,1980,5,2
7482,1980,6,2
7482,1980,7,2
7482,1980,8,2
7483,1982,0,1
7483,1982,1,1
7483,1982,2,2
7483,1982,3,1
7483,1982,4,2
7483,1982,5,3
7483,1982,6,2
7483,1982,7,2
7483,1982,8,1
7484,1982,0,2
7484,1982,1,1
7484,1982,2,1
7484,1982,3,2
7484,1982,4,2
7484,1982,5,3
7484,1982,6,2
7484,1982,7,2
7484,1982,8,2
7486,1980,0,3
7486,1980,1,1
7486,1980,2,1
7486,1980,3,1
7486,1980,4,1
7486,1980,5,1
7486,1980,6,1
7486,1980,7,1
7486,1980,8,2
7488,1982,0,6
7488,1982,1,8
7488,1982,2,6
7488,1982,3,2
7488,1982,4,1
7488,1982,5,2
7488,1982,6,2
7488,1982,7,2
7488,1982,8,3
7489,1983,0,2
7489,1983,1,6
7489,1983,2,6
7489,1983,3,1
7489,1983,4,2
7489,1983,5,1
7489,1983,6,1
7489,1983,7,1
7489,1983,8,1
7491,1983,0,3
7491,1983,1,6
7491,1983,2,3
7491,1983,3,3
7491,1983,4,3
7491,1983,5,3
7491,1983,6,3
7491,1983,7,3
7491,1983,8,3
7492,1980,0,1
7492,1980,1,1
7492,1980,2,1
7492,1980,3,1
7492,1980,4,1
7492,1980,5,2
7492,1980,6,2
7492,1980,7,2
7492,1980,8,1
7494,1984,0,7
7494,1984,1,6
7494,1984,2,4
7494,1984,3,3
7494,1984,4,4
7494,1984,5,5
7494,1984,6,4
7494,1984,7,4
7494,1984,8,3
7495,1982,0,2
7495,1982,1,3
7495,1982,2,2
7495,1982,3,6
7495,1982,4,2
7495,1982,5,3
7495,1982,6,4
7495,1982,7,3
7495,1982,8,2
7496,1980,0,7
7496,1980,1,7
7496,1980,2,7
7496,1980,3,6
7496,1980,4,7
7496,1980,5,5
7496,1980,6,3
7496,1980,7,3
7496,1980,8,7
7497,1983,0,7
7497,1983,1,7
7497,1983,2,7
7497,1983,3,2
7497,1983,4,3
7497,1983,5,2
7497,1983,6,3
7497,1983,7,3
7497,1983,8,3
7499,1984,0,7
7499,1984,1,6
7499,1984,2,2
7499,1984,3,2
7499,1984,4,1
7499,1984,5,1
7499,1984,6,1
7499,1984,7,1
7499,1984,8,1
7501,1982,0,2
7501,1982,1,2
7501,1982,2,2
7501,1982,3,2
7501,1982,4,6
7501,1982,5,5
7501,1982,6,3
7501,1982,7,3
7501,1982,8,5
7504,1984,0,7
7504,1984,1,2
7504,1984,2,1
7504,1984,3,2
7504,1984,4,1
7504,1984,5,1
7504,1984,6,1
7504,1984,7,1
7504,1984,8,1
7505,1983,0,3
7505,1983,1,2
7505,1983,2,2
7505,1983,3,3
7505,1983,4,2
7505,1983,5,7
7505,1983,6,2
7505,1983,7,5
7505,1983,8,4
7506,1980,0,2
7506,1980,1,4
7506,1980,2,2
7506,1980,3,2
7506,1980,4,2
7506,1980,5,2
7506,1980,6,2
7506,1980,7,1
7506,1980,8,2
7507,1982,0,3
7507,1982,1,3
7507,1982,2,1
7507,1982,3,5
7507,1982,4,1
7507,1982,5,1
7507,1982,6,2
7507,1982,7,2
7507,1982,8,2
7508,1984,0,3
7508,1984,1,6
7508,1984,2,4
7508,1984,3,4
7508,1984,4,4
7508,1984,5,1
7508,1984,6,2
7508,1984,7,1
7508,1984,8,1
7509,1983,0,7
7509,1983,1,7
7509,1983,2,7
7509,1983,3,7
7509,1983,4,7
7509,1983,5,7
7509,1983,6,7
7509,1983,7,7
7509,1983,8,7
7510,1983,0,6
7510,1983,1,1
7510,1983,2,3
7510,1983,3,4
7510,1983,4,2
7510,1983,5,1
7510,1983,6,1
7510,1983,7,2
7510,1983,8,1
7511,1982,0,1
7511,1982,1,2
7511,1982,2,6
7511,1982,3,5
7511,1982,4,4
7511,1982,5,4
7511,1982,6,2
7511,1982,7,2
7511,1982,8,2
7512,1982,0,2
7512,1982,1,3
7512,1982,2,3
7512,1982,3,2
7512,1982,4,2
7512,1982,5,2
7512,1982,6,2
7512,1982,7,2
7512,1982,8,1
7513,1982,0,2
7513,1982,1,2
7513,1982,2,2
7513,1982,3,2
7513,1982,4,2
7513,1982,5,2
7513,1982,6,2
7513,1982,7,2
7513,1982,8,6
7514,1982,0,6
7514,1982,1,7
7514,1982,2,7
7514,1982,3,6
7514,1982,4,7
7514,1982,5,6
7514,1982,6,6
7514,1982,7,7
7514,1982,8,7
7515,1983,0,6
7515,1983,1,6
7515,1983,2,4
7515,1983,3,2
7515,1983,4,1
7515,1983,5,1
7515,1983,6,2
7515,1983,7,7
7515,1983,8,4
7516,1981,0,2
7516,1981,1,2
7516,1981,2,2
7516,1981,3,2
7516,1981,4,2
7516,1981,5,2
7516,1981,6,1
7516,1981,7,2
7516,1981,8,2
7517,1984,0,6
7517,1984,1,5
7517,1984,2,6
7517,1984,3,2
7517,1984,4,2
7517,1984,5,2
7517,1984,6,2
7517,1984,7,1
7517,1984,8,3
7519,1981,0,6
7519,1981,1,6
7519,1981,2,4
7519,1981,3,6
7519,1981,4,3
7519,1981,5,3
7519,1981,6,2
7519,1981,7,2
7519,1981,8,2
7520,1982,0,6
7520,1982,1,3
7520,1982,2,3
7520,1982,3,3
7520,1982,4,6
7520,1982,5,5
7520,1982,6,3
7520,1982,7,3
7520,1982,8,2
7521,1983,0,6
7521,1983,1,2
7521,1983,2,1
7521,1983,3,3
7521,1983,4,6
7521,1983,5,1
7521,1983,6,2
7521,1983,7,1
7521,1983,8,1
7522,1983,0,1
7522,1983,1,4
7522,1983,2,2
7522,1983,3,2
7522,1983,4,4
7522,1983,5,4
7522,1983,6,4
7522,1983,7,2
7522,1983,8,2
7523,1981,0,3
7523,1981,1,2
7523,1981,2,1
7523,1981,3,2
7523,1981,4,7
7523,1981,5,7
7523,1981,6,7
7523,1981,7,7
7523,1981,8,7
7524,1982,0,1
7524,1982,1,1
7524,1982,2,1
7524,1982,3,7
7524,1982,4,2
7524,1982,5,2
7524,1982,6,1
7524,1982,7,1
7524,1982,8,7
7525,1980,0,2
7525,1980,1,7
7525,1980,2,4
7525,1980,3,2
7525,1980,4,1
7525,1980,5,2
7525,1980,6,3
7525,1980,7,3
7525,1980,8,1
7526,1982,0,7
7526,1982,1,3
7526,1982,2,7
7526,1982,3,6
7526,1982,4,5
7526,1982,5,2
7526,1982,6,2
7526,1982,7,4
7526,1982,8,4
7530,1981,0,6
7530,1981,1,4
7530,1981,2,3
7530,1981,3,6
7530,1981,4,3
7530,1981,5,2
7530,1981,6,3
7530,1981,7,3
7530,1981,8,2
7531,1981,0,3
7531,1981,1,3
7531,1981,2,2
7531,1981,3,3
7531,1981,4,3
7531,1981,5,6
7531,1981,6,4
7531,1981,7,4
7531,1981,8,3
7532,1983,0,3
7532,1983,1,1
7532,1983,2,1
7532,1983,3,1
7532,1983,4,1
7532,1983,5,6
7532,1983,6,2
7532,1983,7,2
7532,1983,8,1
7533,1981,0,3
7533,1981,1,3
7533,1981,2,3
7533,1981,3,4
7533,1981,4,4
7533,1981,5,3
7533,1981,6,2
7533,1981,7,2
7533,1981,8,5
7534,1982,0,3
7534,1982,1,2
7534,1982,2,3
7534,1982,3,2
7534,1982,4,2
7534,1982,5,1
7534,1982,6,5
7534,1982,7,3
7534,1982,8,1
7535,1980,0,7
7535,1980,1,7
7535,1980,2,7
7535,1980,3,7
7535,1980,4,7
7535,1980,5,7
7535,1980,6,5
7535,1980,7,2
7535,1980,8,7
7536,1981,0,6
7536,1981,1,1
7536,1981,2,1
7536,1981,3,1
7536,1981,4,1
7536,1981,5,1
7536,1981,6,1
7536,1981,7,1
7536,1981,8,1
7539,1982,0,6
7539,1982,1,2
7539,1982,2,3
7539,1982,3,1
7539,1982,4,4
7539,1982,5,6
7539,1982,6,5
7539,1982,7,5
7539,1982,8,2
7545,1982,0,2
7545,1982,1,6
7545,1982,2,3
7545,1982,3,6
7545,1982,4,5
7545,1982,5,6
7545,1982,6,4
7545,1982,7,6
7545,1982,8,6
7546,1983,0,4
7546,1983,1,1
7546,1983,2,4
7546,1983,3,3
7546,1983,4,3
7546,1983,5,2
7546,1983,6,5
7546,1983,7,3
7546,1983,8,2
7547,1984,0,6
7547,1984,1,6
7547,1984,2,3
7547,1984,3,3
7547,1984,4,2
7547,1984,5,2
7547,1984,6,2
7547,1984,7,1
7547,1984,8,2
7549,1981,0,4
7549,1981,1,3
7549,1981,2,2
7549,1981,3,3
7549,1981,4,2
7549,1981,5,1
7549,1981,6,2
7549,1981,7,1
7549,1981,8,2
7551,1983,0,2
7551,1983,1,6
7551,1983,2,6
7551,1983,3,4
7551,1983,4,2
7551,1983,5,4
7551,1983,6,4
7551,1983,7,4
7551,1983,8,4
7554,1981,0,4
7554,1981,1,3
7554,1981,2,3
7554,1981,3,5
7554,1981,4,2
7554,1981,5,2
7554,1981,6,2
7554,1981,7,1
7554,1981,8,1
7558,1981,0,2
7558,1981,1,2
7558,1981,2,1
7558,1981,3,1
7558,1981,4,1
7558,1981,5,1
7558,1981,6,1
7558,1981,7,1
7558,1981,8,1
7559,1984,0,2
7559,1984,1,2
7559,1984,2,2
7559,1984,3,1
7559,1984,4,1
7559,1984,5,1
7559,1984,6,2
7559,1984,7,1
7559,1984,8,1
7563,1982,0,2
7563,1982,1,2
7563,1982,2,3
7563,1982,3,3
7563,1982,4,3
7563,1982,5,2
7563,1982,6,4
7563,1982,7,2
7563,1982,8,1
7564,1981,0,1
7564,1981,1,2
7564,1981,2,3
7564,1981,3,3
7564,1981,4,2
7564,1981,5,1
7564,1981,6,3
7564,1981,7,2
7564,1981,8,3
7565,1984,0,2
7565,1984,1,1
7565,1984,2,1
7565,1984,3,1
7565,1984,4,1
7565,1984,5,1
7565,1984,6,1
7565,1984,7,1
7565,1984,8,1
7568,1984,0,2
7568,1984,1,1
7568,1984,2,2
7568,1984,3,1
7568,1984,4,1
7568,1984,5,1
7568,1984,6,1
7568,1984,7,3
7568,1984,8,1
7569,1982,0,1
7569,1982,1,1
7569,1982,2,1
7569,1982,3,2
7569,1982,4,1
7569,1982,5,1
7569,1982,6,1
7569,1982,7,1
7569,1982,8,2
7570,1981,0,1
7570,1981,1,1
7570,1981,2,6
7570,1981,3,1
7570,1981,4,2
7570,1981,5,6
7570,1981,6,3
7570,1981,7,1
7570,1981,8,2
7572,1982,0,1
7572,1982,1,4
7572,1982,2,3
7572,1982,3,2
7572,1982,4,1
7572,1982,5,2
7572,1982,6,3
7572,1982,7,3
7572,1982,8,2
7573,1984,0,3
7573,1984,1,2
7573,1984,2,3
7573,1984,3,3
7573,1984,4,2
7573,1984,5,2
7573,1984,6,5
7573,1984,7,2
7573,1984,8,3
7574,1982,0,2
7574,1982,1,2
7574,1982,2,2
7574,1982,3,1
7574,1982,4,1
7574,1982,5,1
7574,1982,6,1
7574,1982,7,1
7574,1982,8,1
7576,1981,0,5
7576,1981,1,3
7576,1981,2,3
7576,1981,3,4
7576,1981,4,5
7576,1981,5,5
7576,1981,6,6
7576,1981,7,5
7576,1981,8,5
7577,1983,0,4
7577,1983,1,3
7577,1983,2,3
7577,1983,3,1
7577,1983,4,3
7577,1983,5,1
7577,1983,6,2
7577,1983,7,3
7577,1983,8,2
7580,1980,0,1
7580,1980,1,2
7580,1980,2,3
7580,1980,3,2
7580,1980,4,2
7580,1980,5,2
7580,1980,6,1
7580,1980,7,1
7580,1980,8,1
7581,1983,0,6
7581,1983,1,5
7581,1983,2,5
7581,1983,3,5
7581,1983,4,2
7581,1983,5,3
7581,1983,6,5
7581,1983,7,4
7581,1983,8,4
7583,1984,0,2
7583,1984,1,2
7583,1984,2,2
7583,1984,3,1
7583,1984,4,3
7583,1984,5,1
7583,1984,6,1
7583,1984,7,1
7583,1984,8,2
7585,1980,0,2
7585,1980,1,1
7585,1980,2,3
7585,1980,3,2
7585,1980,4,3
7585,1980,5,1
7585,1980,6,4
7585,1980,7,1
7585,1980,8,1
7591,1982,0,7
7591,1982,1,7
7591,1982,2,6
7591,1982,3,7
7591,1982,4,7
7591,1982,5,6
7591,1982,6,6
7591,1982,7,4
7591,1982,8,1
7592,1984,0,4
7592,1984,1,2
7592,1984,2,2
7592,1984,3,2
7592,1984,4,2
7592,1984,5,2
7592,1984,6,2
7592,1984,7,2
7592,1984,8,1
7593,1983,0,7
7593,1983,1,7
7593,1983,2,7
7593,1983,3,7
7593,1983,4,7
7593,1983,5,7
7593,1983,6,7
7593,1983,7,7
7593,1983,8,6
7594,1980,0,4
7594,1980,1,5
7594,1980,2,3
7594,1980,3,2
7594,1980,4,2
7594,1980,5,3
7594,1980,6,2
7594,1980,7,3
7594,1980,8,2
7595,1982,0,1
7595,1982,1,6
7595,1982,2,6
7595,1982,3,6
7595,1982,4,5
7595,1982,5,6
7595,1982,6,5
7595,1982,7,6
7595,1982,8,6
7597,1981,0,3
7597,1981,1,2
7597,1981,2,3
7597,1981,3,2
7597,1981,4,2
7597,1981,5,2
7597,1981,6,2
7597,1981,7,2
7597,1981,8,1
7598,1983,0,6
7598,1983,1,1
7598,1983,2,2
7598,1983,3,1
7598,1983,4,2
7598,1983,5,2
7598,1983,6,1
7598,1983,7,1
7598,1983,8,2
7599,1984,0,3
7599,1984,1,3
7599,1984,2,1
7599,1984,3,3
7599,1984,4,3
7599,1984,5,3
7599,1984,6,2
7599,1984,7,2
7599,1984,8,2
7601,1984,0,6
7601,1984,1,5
7601,1984,2,2
7601,1984,3,3
7601,1984,4,3
7601,1984,5,2
7601,1984,6,2
7601,1984,7,2
7601,1984,8,1
7603,1980,0,2
7603,1980,1,2
7603,1980,2,1
7603,1980,3,2
7603,1980,4,1
7603,1980,5,2
7603,1980,6,1
7603,1980,7,1
7603,1980,8,2
7607,1982,0,3
7607,1982,1,3
7607,1982,2,2
7607,1982,3,2
7607,1982,4,1
7607,1982,5,1
7607,1982,6,1
7607,1982,7,2
7607,1982,8,2
7609,1984,0,7
7609,1984,1,7
7609,1984,2,7
7609,1984,3,7
7609,1984,4,7
7609,1984,5,7
7609,1984,6,7
7609,1984,7,7
7609,1984,8,7
7610,1983,0,1
7610,1983,1,1
7610,1983,2,1
7610,1983,3,1
7610,1983,4,1
7610,1983,5,1
7610,1983,6,1
7610,1983,7,1
7610,1983,8,1
7612,1981,0,5
7612,1981,1,7
7612,1981,2,6
7612,1981,3,2
7612,1981,4,2
7612,1981,5,2
7612,1981,6,1
7612,1981,7,1
7612,1981,8,1
7623,1981,0,2
7623,1981,1,2
7623,1981,2,1
7623,1981,3,1
7623,1981,4,1
7623,1981,5,1
7623,1981,6,2
7623,1981,7,2
7623,1981,8,2
7625,1984,0,3
7625,1984,1,1
7625,1984,2,3
7625,1984,3,4
7625,1984,4,2
7625,1984,5,4
7625,1984,6,4
7625,1984,7,1
7625,1984,8,3
7628,1984,0,2
7628,1984,1,6
7628,1984,2,3
7628,1984,3,5
7628,1984,4,5
7628,1984,5,5
7628,1984,6,5
7628,1984,7,5
7628,1984,8,5
7630,1981,0,2
7630,1981,1,2
7630,1981,2,2
7630,1981,3,2
7630,1981,4,1
7630,1981,5,1
7630,1981,6,1
7630,1981,7,1
7630,1981,8,2
7631,1984,0,6
7631,1984,1,2
7631,1984,2,1
7631,1984,3,1
7631,1984,4,1
7631,1984,5,1
7631,1984,6,1
7631,1984,7,1
7631,1984,8,1
7633,1984,0,4
7633,1984,1,7
7633,1984,2,6
7633,1984,3,6
7633,1984,4,7
7633,1984,5,7
7633,1984,6,6
7633,1984,7,6
7633,1984,8,7
7634,1980,0,1
7634,1980,1,1
7634,1980,2,2
7634,1980,3,1
7634,1980,4,1
7634,1980,5,1
7634,1980,6,1
7634,1980,7,1
7634,1980,8,1
7635,1981,0,4
7635,1981,1,6
7635,1981,2,5
7635,1981,3,5
7635,1981,4,4
7635,1981,5,6
7635,1981,6,4
7635,1981,7,5
7635,1981,8,5
7636,1983,0,7
7636,1983,1,2
7636,1983,2,1
7636,1983,3,1
7636,1983,4,2
7636,1983,5,4
7636,1983,6,2
7636,1983,7,1
7636,1983,8,2
7637,1984,0,3
7637,1984,1,2
7637,1984,2,2
7637,1984,3,5
7637,1984,4,4
7637,1984,5,3
7637,1984,6,3
7637,1984,7,5
7637,1984,8,6
7639,1981,0,6
7639,1981,1,6
7639,1981,2,6
7639,1981,3,6
7639,1981,4,6
7639,1981,5,5
7639,1981,6,4
7639,1981,7,6
7639,1981,8,5
7641,1980,0,3
7641,1980,1,2
7641,1980,2,2
7641,1980,3,3
7641,1980,4,3
7641,1980,5,1
7641,1980,6,2
7641,1980,7,2
7641,1980,8,6
7643,1984,0,3
7643,1984,1,4
7643,1984,2,3
7643,1984,3,3
7643,1984,4,3
7643,1984,5,3
7643,1984,6,3
7643,1984,7,4
7643,1984,8,2
7645,1983,0,6
7645,1983,1,1
7645,1983,2,7
7645,1983,3,6
7645,1983,4,6
7645,1983,5,3
7645,1983,6,4
7645,1983,7,1
7645,1983,8,4
7646,1983,0,8
7646,1983,1,8
7646,1983,2,7
7646,1983,3,7
7646,1983,4,6
7646,1983,5,7
7646,1983,6,6
7646,1983,7,7
7646,1983,8,3
7647,1982,0,3
7647,1982,1,1
7647,1982,2,1
7647,1982,3,1
7647,1982,4,1
7647,1982,5,1
7647,1982,6,1
7647,1982,7,1
7647,1982,8,1
7648,1984,0,7
7648,1984,1,7
7648,1984,2,6
7648,1984,3,6
7648,1984,4,1
7648,1984,5,6
7648,1984,6,1
7648,1984,7,1
7648,1984,8,5
7650,1982,0,6
7650,1982,1,6
7650,1982,2,5
7650,1982,3,6
7650,1982,4,6
7650,1982,5,5
7650,1982,6,5
7650,1982,7,3
7650,1982,8,6
7652,1980,0,1
7652,1980,1,1
7652,1980,2,1
7652,1980,3,1
7652,1980,4,1
7652,1980,5,1
7652,1980,6,3
7652,1980,7,1
7652,1980,8,2
7653,1981,0,6
7653,1981,1,6
7653,1981,2,3
7653,1981,3,4
7653,1981,4,3
7653,1981,5,6
7653,1981,6,5
7653,1981,7,2
7653,1981,8,3
7654,1982,0,6
7654,1982,1,6
7654,1982,2,4
7654,1982,3,3
7654,1982,4,3
7654,1982,5,6
7654,1982,6,6
7654,1982,7,6
7654,1982,8,6
7656,1981,0,6
7656,1981,1,1
7656,1981,2,2
7656,1981,3,6
7656,1981,4,6
7656,1981,5,6
7656,1981,6,6
7656,1981,7,6
7656,1981,8,5
7658,1982,0,1
7658,1982,1,2
7658,1982,2,2
7658,1982,3,1
7658,1982,4,2
7658,1982,5,1
7658,1982,6,1
7658,1982,7,1
7658,1982,8,1
7660,1981,0,3
7660,1981,1,1
7660,1981,2,1
7660,1981,3,1
7660,1981,4,1
7660,1981,5,1
7660,1981,6,1
7660,1981,7,1
7660,1981,8,1
7661,1984,0,1
7661,1984,1,1
7661,1984,2,2
7661,1984,3,1
7661,1984,4,1
7661,1984,5,1
7661,1984,6,1
7661,1984,7,6
7661,1984,8,4
7665,1982,0,2
7665,1982,1,3
7665,1982,2,6
7665,1982,3,7
7665,1982,4,7
7665,1982,5,7
7665,1982,6,2
7665,1982,7,7
7665,1982,8,5
7666,1982,0,3
7666,1982,1,7
7666,1982,2,3
7666,1982,3,4
7666,1982,4,4
7666,1982,5,7
7666,1982,6,7
7666,1982,7,4
7666,1982,8,6
7667,1981,0,4
7667,1981,1,4
7667,1981,2,3
7667,1981,3,4
7667,1981,4,5
7667,1981,5,4
7667,1981,6,5
7667,1981,7,5
7667,1981,8,5
7671,1983,0,3
7671,1983,1,2
7671,1983,2,1
7671,1983,3,3
7671,1983,4,2
7671,1983,5,5
7671,1983,6,6
7671,1983,7,5
7671,1983,8,1
7674,1984,0,1
7674,1984,1,1
7674,1984,2,1
7674,1984,3,1
7674,1984,4,1
7674,1984,5,1
7674,1984,6,1
7674,1984,7,1
7674,1984,8,1
7676,1983,0,4
7676,1983,1,4
7676,1983,2,6
7676,1983,3,2
7676,1983,4,3
7676,1983,5,1
7676,1983,6,1
7676,1983,7,1
7676,1983,8,6
7681,1980,0,7
7681,1980,1,6
7681,1980,2,4
7681,1980,3,3
7681,1980,4,2
7681,1980,5,2
7681,1980,6,6
7681,1980,7,5
7681,1980,8,2
7682,1982,0,6
7682,1982,1,2
7682,1982,2,2
7682,1982,3,2
7682,1982,4,2
7682,1982,5,2
7682,1982,6,1
7682,1982,7,6
7682,1982,8,6
7685,1980,0,3
7685,1980,1,2
7685,1980,2,3
7685,1980,3,5
7685,1980,4,3
7685,1980,5,4
7685,1980,6,5
7685,1980,7,5
7685,1980,8,5
7686,1983,0,6
7686,1983,1,6
7686,1983,2,6
7686,1983,3,6
7686,1983,4,6
7686,1983,5,6
7686,1983,6,7
7686,1983,7,7
7686,1983,8,6
7687,1984,0,4
7687,1984,1,4
7687,1984,2,4
7687,1984,3,5
7687,1984,4,3
7687,1984,5,4
7687,1984,6,3
7687,1984,7,5
7687,1984,8,2
7696,1981,0,3
7696,1981,1,3
7696,1981,2,4
7696,1981,3,2
7696,1981,4,2
7696,1981,5,2
7696,1981,6,2
7696,1981,7,3
7696,1981,8,2
7702,1982,0,2
7702,1982,1,4
7702,1982,2,3
7702,1982,3,1
7702,1982,4,2
7702,1982,5,2
7702,1982,6,2
7702,1982,7,1
7702,1982,8,1
7703,1983,0,3
7703,1983,1,3
7703,1983,2,3
7703,1983,3,2
7703,1983,4,3
7703,1983,5,2
7703,1983,6,3
7703,1983,7,2
7703,1983,8,2
7709,1980,0,7
7709,1980,1,7
7709,1980,2,6
7709,1980,3,6
7709,1980,4,7
7709,1980,5,7
7709,1980,6,1
7709,1980,7,4
7709,1980,8,6
7713,1980,0,1
7713,1980,1,1
7713,1980,2,2
7713,1980,3,1
7713,1980,4,1
7713,1980,5,1
7713,1980,6,1
7713,1980,7,1
7713,1980,8,5
7719,1983,0,1
7719,1983,1,3
7719,1983,2,1
7719,1983,3,1
7719,1983,4,1
7719,1983,5,3
7719,1983,6,1
7719,1983,7,3
7719,1983,8,3
7722,1982,0,1
7722,1982,1,1
7722,1982,2,1
7722,1982,3,1
7722,1982,4,1
